ID	Symbol	GeneLength	E10.5#1	E10.5#2	E11.5#1	E11.5#2	E12.5#1	E12.5#2	E13.5#1	E13.5#2	E14.5#1	E14.5#2	E15.5#1	E15.5#2	E16.5#1	E16.5#2	E17.5#1	E17.5#2	E18.5#1	E18.5#2
ENSMUSG00000084796	A430104N18Rik	269	5	2	5	2	3	10	2	3	14	6	5	19	2	1	5	0	2	6
ENSMUSG00000084797	Gm14321	632	13	21	10	10	12	13	15	15	22	10	16	10	16	8	7	5	3	1
ENSMUSG00000084798	4930533B01Rik	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084799	Ino80dos	1576	35	41	32	29	51	26	72	22	84	39	34	34	37	25	23	13	14	12
ENSMUSG00000084800	Gm12205	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084802	Gm14089	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084803	5830444B04Rik	2870	0	0	1	0	5	1	2	0	5	1	2	3	0	1	5	9	10	1
ENSMUSG00000084804	1700095J12Rik	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084805	Gm12273	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084806	Gm15232	2318	1	0	0	1	2	0	0	0	0	0	0	0	0	2	0	1	0	1
ENSMUSG00000084807	Gm13073	486	0	0	4	2	2	6	5	8	6	1	2	9	5	5	5	6	14	8
ENSMUSG00000084808	9430091E24Rik	1067	7	7	8	8	6	8	13	3	12	10	11	5	8	7	4	4	10	2
ENSMUSG00000084809	Gm12631	637	0	1	0	0	2	0	0	1	0	0	2	0	0	0	1	0	0	0
ENSMUSG00000084811	1700092E19Rik	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084815	Gm15525	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084816	Gm11463	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084817	Gm5526	423	3	10	1	6	9	4	5	4	9	2	1	7	4	4	2	2	2	3
ENSMUSG00000084818	Gm14640	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084819	Gm11967	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
ENSMUSG00000084821	Gm15880	2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084822	Myadml2os	1044	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000084823	Gm17216	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084824	Gm16344	1567	48	57	16	29	46	29	37	9	42	29	37	30	47	34	39	17	42	37
ENSMUSG00000084825	2410152P15Rik	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084826	AI847159	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084828	Gm12367	2105	0	1	0	0	0	0	0	0	1	0	2	2	1	1	0	1	0	0
ENSMUSG00000084829	Gm14266	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084830	Gm14539	174	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084831	Gm14710	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084833	Gm12649	581	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000084834	4930565N06Rik	2416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000084835	Gm12352	760	19	17	12	7	20	6	108	15	6	6	6	9	1	3	3	2	13	4
ENSMUSG00000084836	Gm16274	592	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
ENSMUSG00000084837	1700108N11Rik	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084838	Gm10241	286	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084839	Gm14097	470	4	1	12	8	13	11	5	14	6	18	18	14	16	17	28	16	50	20
ENSMUSG00000084840	Gm11468	383	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084842	Pabpc1l2b-ps	690	5	5	1	5	5	5	3	1	0	5	1	0	1	2	0	0	1	0
ENSMUSG00000084843	B230312C02Rik	1703	17	12	8	6	14	13	16	0	7	0	2	1	4	2	1	0	0	0
ENSMUSG00000084844	Hoxb3os	2315	15	19	4	3	5	1	10	2	7	0	2	2	0	1	2	0	0	1
ENSMUSG00000084845	Tmem240	5510	7	4	0	0	4	0	1	1	3	1	0	2	0	0	0	0	0	1
ENSMUSG00000084846	A730011C13Rik	1877	31	33	28	18	35	43	47	26	86	22	17	24	20	10	16	5	17	10
ENSMUSG00000084847	Gm15507	805	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084848	4933408N05Rik	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084849	Gm16105	697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084850	Gm12092	600	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000084851	Gm11267	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084852	Gm16359	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084853	Gm11791	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084854	Gm12678	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000084855	Gm9850	227	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000084856	Gm11528	914	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084858	Gm1980	2306	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000084859	1700080N15Rik	1316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084860	2610204G07Rik	992	1	2	1	3	7	7	8	2	6	2	1	5	1	1	0	1	0	0
ENSMUSG00000084861	1700095J07Rik	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084862	Gm16278	2071	0	0	0	0	4	1	11	3	3	0	0	3	3	4	2	1	5	1
ENSMUSG00000084863	Gm12523	599	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000084864	1700027A07Rik	458	0	2	1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000084865	Gm15723	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084866	A930006K02Rik	776	9	21	11	10	22	17	10	6	19	9	16	9	15	8	11	5	5	6
ENSMUSG00000084869	Gm13063	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084870	Gm13954	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084871	Gm2800	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084873	C030047K22Rik	652	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084874	Gm12906	441	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000084875	4930570D08Rik	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084876	Gm14965	967	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084878	Lrrc8dos	586	1	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	1
ENSMUSG00000084880	Tomm6os	2944	12	4	12	6	16	17	238	17	20	10	7	9	13	11	14	4	2	3
ENSMUSG00000084881	Gm15585	670	3	1	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000084882	Gm16047	694	3	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084883	Ccdc85c	1547	468	374	271	271	269	167	247	337	110	164	153	103	176	137	43	53	36	26
ENSMUSG00000084884	Gm12289	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084885	3010001F23Rik	876	17	13	3	9	7	4	1	0	4	0	2	0	0	0	1	2	1	0
ENSMUSG00000084887	Gm11749	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084889	Gm12148	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084890	A830036E02Rik	3413	1	0	0	0	1	0	7	0	1	0	0	1	0	0	0	0	0	0
ENSMUSG00000084891	Gm12958	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084892	Gm14471	2358	1	2	0	0	1	0	15	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000084893	Hba-ps4	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084894	Gm13834	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000084895	AA672651	489	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000084896	Gm11632	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084897	Gm14226	3243	81	67	3	4	3	0	1	3	3	0	2	5	2	3	5	4	5	5
ENSMUSG00000084898	Gm12371	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084899	Gm15344	421	195	109	48	80	118	91	45	20	94	40	44	28	24	29	16	10	10	8
ENSMUSG00000084901	Gm13266	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084902	Gm281	2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000084904	Gm14827	3089	18	33	10	21	18	32	8	6	25	10	3	10	1	3	14	2	3	0
ENSMUSG00000084905	Gm12081	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084906	Gm13794	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084907	Gm14505	831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084908	C79798	1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084909	4930528G23Rik	1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084910	C630043F03Rik	2581	117	101	65	67	121	61	83	32	105	51	40	45	58	60	67	49	67	41
ENSMUSG00000084911	Gm16185	3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000084912	Gm16078	411	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
ENSMUSG00000084913	Gm7616	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084915	C230037L18Rik	1886	9	6	4	9	10	6	1	10	11	5	0	4	0	1	0	0	0	2
ENSMUSG00000084916	Gm11656	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084917	Gm17477	2581	2	3	0	0	0	0	13	0	0	0	0	1	2	0	0	0	0	0
ENSMUSG00000084918	Gm12708	1046	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000084919	Ptprtos	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084920	Gm15230	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084921	Gm13838	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084923	Gm15611	406	1	0	0	7	5	5	6	11	26	37	59	21	13	53	34	45	4	1
ENSMUSG00000084924	Vmn1r-ps103	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084925	1810062O18Rik	751	2	7	2	0	1	4	11	4	8	2	4	0	3	3	0	2	3	3
ENSMUSG00000084927	Gm5724	2449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084929	Foxo6os	2291	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084930	Gm11706	316	2	1	0	0	2	1	6	2	1	1	1	1	1	0	4	0	2	0
ENSMUSG00000084932	Gm15156	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084933	Gm13962	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084934	Gm16035	401	2	2	1	0	0	4	0	1	9	3	1	3	1	0	7	1	15	1
ENSMUSG00000084935	Gm14161	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000084936	Gm11583	466	58	33	22	21	19	11	81	7	24	17	13	9	7	13	6	1	6	4
ENSMUSG00000084937	Gm11228	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084938	BB557941	1097	2	4	2	0	0	0	2	2	0	0	1	0	1	0	1	0	0	0
ENSMUSG00000084939	Gm830	3502	4	3	4	5	4	8	2	0	3	7	0	5	6	3	1	3	5	10
ENSMUSG00000084940	Gm15935	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084941	Gm11944	873	59	70	35	38	36	29	28	22	32	23	19	26	9	10	9	10	6	8
ENSMUSG00000084942	7330404K18Rik	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084944	Gm14684	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084945	C030037F17Rik	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084946	Dlx1as	700	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084947	Gm15594	2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084948	1700061H18Rik	634	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000084949	Gm16249	1258	1	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0
ENSMUSG00000084950	Gm5577	1434	44	70	27	27	28	21	174	10	33	12	5	9	7	8	6	4	9	8
ENSMUSG00000084951	Mipepos	610	0	0	3	1	2	1	3	0	3	1	3	0	2	0	0	0	0	0
ENSMUSG00000084954	Gm16351	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000084955	Gm14349	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084956	Gm16194	475	3	0	23	11	32	15	24	16	53	31	25	29	11	25	2	5	2	5
ENSMUSG00000084957	Bbip1	2488	434	367	288	398	393	338	344	224	449	284	237	271	315	257	176	173	184	137
ENSMUSG00000084959	4933407I08Rik	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084960	B430010I23Rik	2349	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000084962	Gm11947	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084963	Gm14936	2621	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084964	Gm15503	449	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084965	Gm13857	2337	0	2	0	0	1	0	19	0	0	3	1	1	1	1	0	1	9	8
ENSMUSG00000084966	2810471M01Rik	1597	0	1	1	2	2	1	0	0	2	1	1	1	1	1	2	0	4	2
ENSMUSG00000084967	Gm12296	3220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084968	Gm12743	3700	3	6	3	0	3	1	14	2	7	0	2	0	1	3	0	0	1	0
ENSMUSG00000084969	Gm11205	431	0	1	0	0	0	0	0	0	1	1	0	2	0	1	1	0	1	2
ENSMUSG00000084970	1700060J05Rik	1060	1	0	0	0	2	0	2	1	0	1	0	1	0	1	0	0	2	0
ENSMUSG00000084971	4930579D09Rik	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084973	Gm13848	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084974	Gm15567	2130	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000084978	Gm11655	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084979	Gm16267	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084980	Slc36a1os	1790	3	2	2	3	3	0	3	0	2	0	0	2	0	0	0	0	0	0
ENSMUSG00000084981	Gm15962	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084982	Gm15275	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084983	Gm11789	737	0	2	12	8	34	32	56	67	90	64	59	93	81	85	37	17	78	37
ENSMUSG00000084984	Far1os	895	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084985	Gm16135	568	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000084986	Gm16224	412	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084987	Gm13134	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084989	E030010N08Rik	3134	4	0	1	0	1	2	4	0	2	0	0	0	1	0	0	1	0	0
ENSMUSG00000084990	Gm14549	1035	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084991	Gm16260	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084992	Gm13842	865	0	0	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000084993	Gm12305	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084994	Gm16352	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084995	Lyzl4os	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084996	Gm11419	683	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084997	Gm15471	1235	2	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	1
ENSMUSG00000084998	Gm16279	2945	10	12	4	4	7	11	171	11	13	5	6	5	5	4	6	1	2	7
ENSMUSG00000084999	Gm15839	612	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085000	Gm14553	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085001	Rapgef4os2	2116	0	0	0	0	1	0	8	0	0	0	1	0	0	0	0	0	1	0
ENSMUSG00000085002	Gm12984	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085003	Pip5k1bos	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085004	5430427M07Rik	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085006	BC021767	1716	15	14	5	6	23	19	22	11	43	25	38	27	40	31	37	39	47	31
ENSMUSG00000085007	Gm11549	2831	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085008	Dbhos	4020	18	18	3	12	13	15	13	3	22	6	11	11	7	6	3	1	4	3
ENSMUSG00000085009	Gm12977	942	0	1	0	1	1	0	4	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000085010	Gssos1	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085012	Gm15492	606	0	0	2	0	6	5	11	0	0	2	0	2	0	2	0	0	2	0
ENSMUSG00000085014	Gm13490	2409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085015	Gm14424	895	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085016	Gm11335	1080	13	19	6	5	3	3	0	6	7	2	2	5	2	4	1	0	6	1
ENSMUSG00000085017	Gm13412	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085019	Pard3bos2	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085020	2310081O03Rik	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085021	Gm12051	1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085022	Gm5860	1711	2	0	0	2	1	3	3	0	2	2	0	1	2	0	0	0	0	0
ENSMUSG00000085023	Gm12744	519	4	5	1	1	7	2	351	4	0	7	6	2	9	3	3	0	5	3
ENSMUSG00000085024	C230035I16Rik	643	3	10	1	5	4	1	2	1	11	7	4	1	0	0	2	5	3	0
ENSMUSG00000085025	Gm13715	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085026	Srrm3os	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085027	Gm11840	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085028	Slc2a4rg-ps	2976	210	234	168	202	229	336	351	225	359	142	105	87	110	83	120	46	78	49
ENSMUSG00000085029	Gm13569	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085030	2810455O05Rik	1691	9	8	3	5	14	5	16	5	13	9	4	10	18	5	6	3	0	4
ENSMUSG00000085032	Gm11217	1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085033	Gm11646	397	0	2	0	0	1	0	8	0	0	0	0	0	2	1	0	0	0	0
ENSMUSG00000085034	Gm11240	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085035	Gm12031	627	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	1	1	1
ENSMUSG00000085036	Gm14011	302	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085037	4933421O10Rik	3847	59	35	26	41	50	37	30	28	48	26	32	27	42	32	21	25	52	17
ENSMUSG00000085039	Gm15927	1788	11	3	1	2	6	4	18	0	5	2	2	1	4	0	1	2	3	1
ENSMUSG00000085041	BB031773	3655	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085042	Abhd11os	604	17	20	4	2	3	4	18	1	2	2	2	1	1	1	0	0	0	0
ENSMUSG00000085043	Gm13184	626	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000085044	1700109G15Rik	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085045	Zfp286it	2391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085046	Gm11467	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085047	Gm13026	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085048	Gm15537	485	1	1	1	0	0	1	8	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000085049	Parvaos	1285	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0
ENSMUSG00000085051	Gm11542	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085053	Gm14809	695	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000085054	Gm15834	2613	3	11	3	5	4	2	7	1	5	3	9	1	1	3	1	3	4	0
ENSMUSG00000085055	Gm15958	2087	3	4	0	0	1	0	0	0	2	1	2	0	0	0	0	1	1	1
ENSMUSG00000085057	Gm13415	3089	1	0	1	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0
ENSMUSG00000085058	8030453O22Rik	1506	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSMUSG00000085059	Gm11750	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085060	Gm3677	1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085063	Gm16024	171	1	3	2	3	5	1	2	0	5	1	3	2	4	1	2	1	2	4
ENSMUSG00000085066	Gm4989	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085067	Gm15631	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085068	Gm15895	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085069	Gm13111	3542	16	14	6	14	9	4	6	4	5	1	1	7	0	2	1	3	0	1
ENSMUSG00000085070	Gm13211	697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085071	Gm14066	2057	1	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085072	Ict1os	1052	0	1	2	0	1	0	23	5	0	3	3	0	3	3	0	2	3	1
ENSMUSG00000085073	Gm14562	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085074	Gm11494	1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085075	Gm15669	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085077	1700049E15Rik	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000085078	C030013C21Rik	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000085079	Khdc1b	2236	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085080	2310044K18Rik	618	1	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0
ENSMUSG00000085081	Rptoros	1174	7	4	8	12	17	15	11	10	26	16	20	30	32	30	23	25	25	19
ENSMUSG00000085082	Gm16330	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085083	Gm11615	818	1	1	0	1	1	0	28	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085084	4930570G19Rik	3112	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085085	1700086P04Rik	1009	9	10	5	14	9	6	6	1	8	1	3	1	5	4	1	3	6	4
ENSMUSG00000085087	Gm13528	410	4	3	2	1	5	0	8	4	1	2	3	4	2	2	3	2	4	1
