"tcga_id"	"cohort"	"purity"	"log2_bap1"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"
"TCGA-EL-A3T3-01"	"TCGA-THCA"	0.77	12.1487478600212	2	"chr3:2170634-87167801"	84997168
"TCGA-ET-A3DV-01"	"TCGA-THCA"	0.8	12.5696367105516	2	"chr3:2170634-80011199"	77840566
"TCGA-DJ-A2Q8-01"	"TCGA-THCA"	0.52	NA	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A1QD-01"	"TCGA-THCA"	0.49	12.4106717374444	2	"chr3:2170634-58484624"	56313991
"TCGA-IM-A41Y-01"	"TCGA-THCA"	0.62	12.1904937166733	2	"chr3:2170634-116099993"	113929360
"TCGA-ET-A25K-01"	"TCGA-THCA"	0.7	12.0749414453989	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A3AQ-01"	"TCGA-THCA"	NA	12.3767762952556	NA	"chr3:2170634-110121523"	107950890
"TCGA-ET-A2N5-01"	"TCGA-THCA"	0.82	12.5042177503337	2	"chr3:44963258-197812401"	152849144
"TCGA-BJ-A28X-01"	"TCGA-THCA"	0.94	12.1268578028575	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A3AK-01"	"TCGA-THCA"	0.68	12.0898882731434	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A45D-01"	"TCGA-THCA"	0.61	12.5113028272906	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3V4-01"	"TCGA-THCA"	0.5	12.0958218318079	2	"chr3:2170634-126210393"	124039760
"TCGA-DJ-A4V4-01"	"TCGA-THCA"	0.59	12.1272419929186	2	"chr3:2170634-197812401"	195641768
"TCGA-FY-A40L-01"	"TCGA-THCA"	0.66	12.1602186287296	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A290-01"	"TCGA-THCA"	0.8	11.7762951417341	2	"chr3:2170634-53628591"	51457958
"TCGA-DJ-A3UK-01"	"TCGA-THCA"	0.96	12.0459285935787	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A45G-01"	"TCGA-THCA"	0.78	12.2628688391201	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A39J-01"	"TCGA-THCA"	0.77	12.236087981962	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A4K7-01"	"TCGA-THCA"	1	12.2702585528054	2	"chr3:46439467-139553128"	93113662
"TCGA-EM-A4FF-01"	"TCGA-THCA"	0.59	12.1088357247966	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A2N9-01"	"TCGA-THCA"	0.88	12.6712936562902	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A39M-01"	"TCGA-THCA"	0.39	12.1209226460788	3	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3T6-01"	"TCGA-THCA"	0.5	11.9805351463666	2	"chr3:2170634-119289243"	117118610
"TCGA-EM-A2P3-01"	"TCGA-THCA"	0.67	12.4066414623247	2	"chr3:2170634-68841487"	66670854
"TCGA-ET-A2MX-01"	"TCGA-THCA"	0.93	12.4182694240627	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3H7-01"	"TCGA-THCA"	0.61	12.3489815010817	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3VF-01"	"TCGA-THCA"	0.38	12.1978326096489	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A1QE-01"	"TCGA-THCA"	0.95	12.4153118924161	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3CV-01"	"TCGA-THCA"	0.44	12.1121509698535	2	"chr3:2170634-63810381"	61639748
"TCGA-EM-A1CT-01"	"TCGA-THCA"	0.8	12.5035746766744	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3H4-01"	"TCGA-THCA"	0.73	12.0749716613458	2	"chr3:25453694-197812401"	172358708
"TCGA-EL-A3D6-01"	"TCGA-THCA"	0.66	11.77750839612	2	"chr3:45695629-197812401"	152116773
"TCGA-EL-A4K4-01"	"TCGA-THCA"	0.66	12.2663603100012	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A3EZ-01"	"TCGA-THCA"	1	12.0143993072866	2	"chr3:2170634-197812401"	195641768
"TCGA-E8-A436-01"	"TCGA-THCA"	NA	12.0611302579628	NA	"chr3:4593312-197812401"	193219090
"TCGA-J8-A3YD-01"	"TCGA-THCA"	0.28	12.2193205095877	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A4FQ-01"	"TCGA-THCA"	0.67	12.0166315675355	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A3DU-01"	"TCGA-THCA"	0.5	12.4395833184865	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3CN-01"	"TCGA-THCA"	0.66	12.2506965410793	2	"chr3:2170634-197812401"	195641768
"TCGA-KS-A41J-01"	"TCGA-THCA"	1	12.4534021843819	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3GY-01"	"TCGA-THCA"	0.68	12.331881948424	2	"chr3:2170634-142408504"	140237871
"TCGA-EL-A3H8-01"	"TCGA-THCA"	0.69	12.0058713755022	2	"chr3:2170634-53628591"	51457958
"TCGA-EL-A3D5-01"	"TCGA-THCA"	0.77	12.4179987679866	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A1YB-01"	"TCGA-THCA"	0.69	13.4204210758525	2	"chr3:2170634-152872973"	150702340
"TCGA-EL-A3ZR-01"	"TCGA-THCA"	0.55	12.2398846805097	2	"chr3:46907698-129616601"	82708904
"TCGA-EM-A2OY-01"	"TCGA-THCA"	0.85	12.7942872445088	3	"chr3:2170634-197812401"	195641768
"TCGA-FY-A3TY-01"	"TCGA-THCA"	0.67	12.0596231388827	2	"chr3:2170634-151891927"	149721294
"TCGA-BJ-A45I-01"	"TCGA-THCA"	0.99	12.1671768380422	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A28Z-01"	"TCGA-THCA"	NA	12.1875234172915	NA	"chr3:2170634-174154443"	171983810
"TCGA-DJ-A13W-01"	"TCGA-THCA"	0.87	13.5514065163724	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A13X-01"	"TCGA-THCA"	0.72	12.195298480557	2	"chr3:6418731-68258344"	61839614
"TCGA-EM-A2OX-01"	"TCGA-THCA"	0.47	11.8104431724003	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A2CJ-01"	"TCGA-THCA"	0.87	12.7585442819765	2	"chr3:36673623-84823831"	48150209
"TCGA-DJ-A2QA-01"	"TCGA-THCA"	0.53	12.2288712653462	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A1CV-01"	"TCGA-THCA"	0.89	12.3588987628546	2	"chr3:2170634-110473574"	108302941
"TCGA-FY-A3R7-01"	"TCGA-THCA"	0.29	12.0022621138018	2	"chr3:36305984-197812401"	161506418
"TCGA-EL-A3CM-01"	"TCGA-THCA"	0.53	12.3551837769061	2	"chr3:2170634-54304035"	52133402
"TCGA-EL-A3CU-01"	"TCGA-THCA"	0.59	12.0065764952099	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3H1-01"	"TCGA-THCA"	0.8	12.2643374885783	2	"chr3:2170634-197812401"	195641768
"TCGA-FE-A3PC-01"	"TCGA-THCA"	0.82	11.8563715209764	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3N3-01"	"TCGA-THCA"	0.5	12.2457063742026	2	"chr3:2170634-197812401"	195641768
"TCGA-DE-A4MA-01"	"TCGA-THCA"	0.89	12.9317732143047	2	"chr3:2170634-108109154"	105938521
"TCGA-EL-A3ZH-01"	"TCGA-THCA"	0.82	12.2815332750769	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A3O9-01"	"TCGA-THCA"	0.39	NA	3	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3T2-01"	"TCGA-THCA"	0.77	12.4316454083633	2	"chr3:19019748-197812401"	178792654
"TCGA-KS-A41F-01"	"TCGA-THCA"	0.82	12.8648800717825	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A4KI-01"	"TCGA-THCA"	0.79	12.8239522316314	3	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3V2-01"	"TCGA-THCA"	0.42	11.9476824752121	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3GS-01"	"TCGA-THCA"	0.8	12.4307717918388	2	"chr3:2170634-68806585"	66635952
"TCGA-ET-A2N1-01"	"TCGA-THCA"	0.87	NA	2	"chr3:2170634-57601098"	55430465
"TCGA-EM-A22O-01"	"TCGA-THCA"	0.81	12.7959407722072	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A2OW-01"	"TCGA-THCA"	0.5	13.0555054866689	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A2CM-01"	"TCGA-THCA"	0.9	12.5756099869536	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A2N0-01"	"TCGA-THCA"	0.66	12.3376253997264	2	"chr3:32042605-98980287"	66937683
"TCGA-DE-A69K-01"	"TCGA-THCA"	0.83	12.0609354220046	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A3AP-01"	"TCGA-THCA"	0.74	12.3370383275499	2	"chr3:2170634-73329728"	71159095
"TCGA-ET-A2N3-01"	"TCGA-THCA"	0.75	12.4398373643771	2	"chr3:2170634-57973098"	55802465
"TCGA-CE-A483-01"	"TCGA-THCA"	0.67	12.1156457142532	2	"chr3:2170634-116622080"	114451447
"TCGA-EL-A3N2-01"	"TCGA-THCA"	0.83	12.0589249467656	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3V6-01"	"TCGA-THCA"	NA	12.1880361480707	NA	"chr3:2170634-132649264"	130478631
"TCGA-EL-A3CX-01"	"TCGA-THCA"	0.81	12.4126799597177	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A2QC-01"	"TCGA-THCA"	0.64	12.202326034677	2	"chr3:2170634-197812401"	195641768
"TCGA-E8-A44K-01"	"TCGA-THCA"	0.95	12.3465992642812	2	"chr3:2170634-181279390"	179108757
"TCGA-FK-A3S3-01"	"TCGA-THCA"	0.66	11.916796256955	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A3BQ-01"	"TCGA-THCA"	0.72	12.1975298949541	2	"chr3:2170634-61141148"	58970515
"TCGA-FY-A2QD-01"	"TCGA-THCA"	0.64	12.2779356049156	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3ZN-01"	"TCGA-THCA"	0.5	11.926354450399	2	"chr3:2170634-168264860"	166094227
"TCGA-FE-A3PB-01"	"TCGA-THCA"	0.57	11.9633158488175	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A3BU-01"	"TCGA-THCA"	0.54	12.1364968346262	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A0ZE-01"	"TCGA-THCA"	0.73	12.6832761180054	2	"chr3:2170634-197812401"	195641768
"TCGA-DO-A1K0-01"	"TCGA-THCA"	0.92	12.285344791339	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A13V-01"	"TCGA-THCA"	1	12.1665692961442	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A3PT-01"	"TCGA-THCA"	0.67	12.6012294987473	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A3BW-01"	"TCGA-THCA"	0.71	12.0928770184297	2	"chr3:2170634-197812401"	195641768
"TCGA-MK-A4N9-01"	"TCGA-THCA"	0.66	11.8837933804684	2	"chr3:2170634-149766300"	147595667
"TCGA-GE-A2C6-01"	"TCGA-THCA"	0.57	12.0939073889793	2	"chr3:2170634-197812401"	195641768
"TCGA-FE-A3PD-01"	"TCGA-THCA"	0.85	11.6833415998864	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3GQ-01"	"TCGA-THCA"	0.85	11.6900441130813	2	"chr3:2170634-168385964"	166215331
"TCGA-IM-A3U3-01"	"TCGA-THCA"	0.86	12.2383114243031	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A3DQ-01"	"TCGA-THCA"	0.37	12.3228723302526	2	"chr3:2170634-121084991"	118914358
"TCGA-ET-A2N4-01"	"TCGA-THCA"	0.8	12.2329921920275	2	"chr3:2170634-76028499"	73857866
"TCGA-DJ-A4UT-01"	"TCGA-THCA"	0.51	12.1834126124648	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3CT-01"	"TCGA-THCA"	0.49	11.7900569819331	2	"chr3:2170634-106883219"	104712586
"TCGA-ET-A3DR-01"	"TCGA-THCA"	0.66	12.1975509389324	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A0ZG-01"	"TCGA-THCA"	0.63	12.3220805605113	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3VI-01"	"TCGA-THCA"	0.63	12.0031442056616	2	"chr3:43048478-197812401"	154763924
"TCGA-ET-A25I-01"	"TCGA-THCA"	0.66	12.4056371430682	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A45K-01"	"TCGA-THCA"	0.85	12.6933279669182	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A4UP-01"	"TCGA-THCA"	0.33	12.0007163276078	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A4JV-01"	"TCGA-THCA"	0.67	12.4981367449301	2	"chr3:30100850-129976871"	99876022
"TCGA-MK-A4N7-01"	"TCGA-THCA"	0.74	11.7327580507828	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A2PS-01"	"TCGA-THCA"	0.67	11.7981040910268	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A18Y-01"	"TCGA-THCA"	0.6	12.4082018685716	2	"chr3:47394182-84153666"	36759485
"TCGA-DJ-A3UT-01"	"TCGA-THCA"	0.25	12.1890770014276	2	"chr3:2170634-56596441"	54425808
"TCGA-ET-A3BV-01"	"TCGA-THCA"	0.42	12.230318529828	2	"chr3:2170634-197812401"	195641768
"TCGA-E3-A3E2-01"	"TCGA-THCA"	0.61	11.8854492412765	2	"chr3:2170634-197812401"	195641768
"TCGA-KS-A4I9-01"	"TCGA-THCA"	0.62	12.1433264293263	2	"chr3:2170634-107755018"	105584385
"TCGA-DJ-A2Q6-01"	"TCGA-THCA"	0.57	11.8408976121163	2	"chr3:2170634-197812401"	195641768
"TCGA-DE-A2OL-01"	"TCGA-THCA"	0.63	12.5795545504492	2	"chr3:7370290-197812401"	190442112
"TCGA-J8-A3YE-01"	"TCGA-THCA"	0.91	12.2993330054004	2	"chr3:2170634-197812401"	195641768
"TCGA-E8-A418-01"	"TCGA-THCA"	0.87	12.1812522130127	2	"chr3:2170634-197812401"	195641768
"TCGA-FY-A3NM-01"	"TCGA-THCA"	0.89	12.3013995980204	2	"chr3:48108478-59195685"	11087208
"TCGA-CE-A13K-01"	"TCGA-THCA"	0.8	12.1748727994528	2	"chr3:2170634-197812401"	195641768
"TCGA-DE-A7U5-01"	"TCGA-THCA"	0.93	12.0555872419943	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A22K-01"	"TCGA-THCA"	0.86	12.1809299484165	2	"chr3:47121947-52488671"	5366725
"TCGA-EM-A3AL-01"	"TCGA-THCA"	0.75	12.3839946516337	2	"chr3:2170634-117349078"	115178445
"TCGA-BJ-A0Z3-01"	"TCGA-THCA"	0.54	12.0421170359278	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3VG-01"	"TCGA-THCA"	0.74	12.3210833067285	2	"chr3:2170634-197812401"	195641768
"TCGA-J8-A3O2-01"	"TCGA-THCA"	0.5	11.8443891813132	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A3BO-01"	"TCGA-THCA"	0.66	12.1791000843322	2	"chr3:21731222-197812401"	176081180
"TCGA-FY-A3I5-01"	"TCGA-THCA"	0.67	12.3590672630017	2	"chr3:2170634-114133781"	111963148
"TCGA-DJ-A2PT-01"	"TCGA-THCA"	0.5	12.2505978394212	2	"chr3:2170634-72233071"	70062438
"TCGA-EL-A3T7-01"	"TCGA-THCA"	0.87	11.86253478732	2	"chr3:8982890-197812401"	188829512
"TCGA-DJ-A3VE-01"	"TCGA-THCA"	0.68	11.9256710635441	2	"chr3:2170634-66892228"	64721595
"TCGA-L6-A4EP-01"	"TCGA-THCA"	0.81	12.1172425327929	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A22I-01"	"TCGA-THCA"	0.66	12.0618306306494	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A4JW-01"	"TCGA-THCA"	0.63	12.4383496561969	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A3FL-01"	"TCGA-THCA"	0.53	12.7103351723132	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A3ST-01"	"TCGA-THCA"	0.67	12.0964615554417	2	"chr3:2170634-129976871"	127806238
"TCGA-EL-A3CS-01"	"TCGA-THCA"	0.81	12.5898898105973	2	"chr3:2170634-188445889"	186275256
"TCGA-FY-A4B3-01"	"TCGA-THCA"	0.65	12.2351804089158	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A191-01"	"TCGA-THCA"	0.36	11.9239804305588	2	"chr3:2170634-153942154"	151771521
"TCGA-BJ-A28R-01"	"TCGA-THCA"	0.75	12.2358155896242	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A2Q7-01"	"TCGA-THCA"	0.68	12.1214472148379	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A0ZJ-01"	"TCGA-THCA"	0.56	12.2736869032011	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3D4-01"	"TCGA-THCA"	0.6	12.6809833647913	2	"chr3:2170634-110322685"	108152052
"TCGA-L6-A4EU-01"	"TCGA-THCA"	0.75	12.2659489961225	2	"chr3:2170634-197812401"	195641768
"TCGA-J8-A3YG-01"	"TCGA-THCA"	0.37	12.1670300911733	2	"chr3:2170634-172866522"	170695889
"TCGA-E8-A242-01"	"TCGA-THCA"	0.64	12.0588791817797	2	"chr3:2170634-117010971"	114840338
"TCGA-BJ-A0Z2-01"	"TCGA-THCA"	0.97	12.4744748938793	2	"chr3:45013095-58139554"	13126460
"TCGA-J8-A42S-01"	"TCGA-THCA"	0.73	11.8885666004662	2	"chr3:6249966-197812401"	191562436
"TCGA-BJ-A28S-01"	"TCGA-THCA"	0.79	12.6390514395534	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A2Q4-01"	"TCGA-THCA"	0.76	12.1914049324943	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A2Q1-01"	"TCGA-THCA"	0.67	12.3255032264254	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A2OZ-01"	"TCGA-THCA"	0.6	12.298479256071	2	"chr3:2170634-197812401"	195641768
"TCGA-IM-A3U2-01"	"TCGA-THCA"	0.65	12.2871130332175	2	"chr3:2170634-61141148"	58970515
"TCGA-DE-A3KN-01"	"TCGA-THCA"	0.75	12.0268977141762	2	"chr3:23460719-155434932"	131974214
"TCGA-EL-A3GU-01"	"TCGA-THCA"	0.77	11.9156834322578	2	"chr3:2170634-190299847"	188129214
"TCGA-E8-A417-01"	"TCGA-THCA"	0.72	12.1286341052648	2	"chr3:2170634-126218471"	124047838
"TCGA-ET-A3BS-01"	"TCGA-THCA"	0.67	11.9471531298487	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3GZ-01"	"TCGA-THCA"	NA	11.6127767917722	NA	"chr3:2170634-197812401"	195641768
"TCGA-CE-A3MD-01"	"TCGA-THCA"	0.8	11.9771295341918	2	"chr3:20886820-197812401"	176925582
"TCGA-H2-A421-01"	"TCGA-THCA"	0.48	11.9441891099703	2	"chr3:22347411-129583357"	107235947
"TCGA-H2-A3RI-01"	"TCGA-THCA"	0.79	12.4957542028639	2	"chr3:42509071-81497265"	38988195
"TCGA-ET-A3DO-01"	"TCGA-THCA"	0.6	12.247211458307	2	"chr3:3741182-197812401"	194071220
"TCGA-CE-A481-01"	"TCGA-THCA"	NA	11.9568226949257	NA	"chr3:2170634-106719191"	104548558
"TCGA-EM-A4FH-01"	"TCGA-THCA"	0.65	12.194416991605	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3CR-01"	"TCGA-THCA"	0.74	11.9420413396715	2	"chr3:2170634-69943209"	67772576
"TCGA-ET-A4KN-01"	"TCGA-THCA"	0.4	13.0655308034547	2	"chr3:2170634-129593367"	127422734
"TCGA-BJ-A192-01"	"TCGA-THCA"	NA	12.3727186856927	NA	"chr3:2170634-197812401"	195641768
"TCGA-J8-A4HW-01"	"TCGA-THCA"	0.67	12.1653490958566	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A2Q3-01"	"TCGA-THCA"	0.43	12.1092693454475	2	"chr3:32933224-87395957"	54462734
"TCGA-EL-A4KD-01"	"TCGA-THCA"	1	12.104371790978	2	"chr3:2170634-197812401"	195641768
"TCGA-L6-A4ET-01"	"TCGA-THCA"	0.93	12.2514482085399	2	"chr3:2170634-197812401"	195641768
"TCGA-DO-A1JZ-01"	"TCGA-THCA"	1	12.0338079772534	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A4V5-01"	"TCGA-THCA"	0.61	12.0484174736245	2	"chr3:2170634-163039920"	160869287
"TCGA-J8-A3O1-01"	"TCGA-THCA"	0.85	12.0167299579724	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A40Q-01"	"TCGA-THCA"	1	11.9465111562579	2	"chr3:43350454-163877778"	120527325
"TCGA-EL-A3T1-01"	"TCGA-THCA"	0.67	12.1607024028956	2	"chr3:2170634-197812401"	195641768
"TCGA-FK-A3SE-01"	"TCGA-THCA"	0.9	12.1655030360902	2	"chr3:2170634-162646336"	160475703
"TCGA-DE-A4M9-01"	"TCGA-THCA"	0.99	12.5190743591361	2	"chr3:2170634-132895836"	130725203
"TCGA-DJ-A13M-01"	"TCGA-THCA"	0.88	12.5410975791097	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3TA-01"	"TCGA-THCA"	0.5	12.103084033425	2	"chr3:2170634-63485211"	61314578
"TCGA-E8-A434-01"	"TCGA-THCA"	0.5	12.2482908152645	2	"chr3:2170634-108861588"	106690955
"TCGA-BJ-A0YZ-01"	"TCGA-THCA"	0.38	13.0326407853472	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A39K-01"	"TCGA-THCA"	0.76	12.1799602681699	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A2N7-01"	"TCGA-THCA"	0.77	12.5406949872204	2	"chr3:2170634-197812401"	195641768
"TCGA-KS-A41L-01"	"TCGA-THCA"	0.67	12.3444291470004	2	"chr3:2170634-197812401"	195641768
"TCGA-FK-A3SB-01"	"TCGA-THCA"	0.67	12.250833078351	2	"chr3:2170634-102042152"	99871519
"TCGA-E8-A416-01"	"TCGA-THCA"	NA	11.9785735139066	NA	"chr3:29025358-153885779"	124860422
"TCGA-EL-A3ZS-01"	"TCGA-THCA"	0.5	11.7756562276399	2	"chr3:2170634-197812401"	195641768
"TCGA-E8-A438-01"	"TCGA-THCA"	1	12.075483543383	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3VK-01"	"TCGA-THCA"	0.61	12.1020479514356	2	"chr3:2170634-186970945"	184800312
"TCGA-EM-A2CL-01"	"TCGA-THCA"	0.96	12.2071340045681	2	"chr3:2170634-194514736"	192344103
"TCGA-KS-A4ID-01"	"TCGA-THCA"	0.5	11.9804064610017	2	"chr3:2170634-97560722"	95390089
"TCGA-EL-A3CP-01"	"TCGA-THCA"	0.74	11.7916352937456	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3ZP-01"	"TCGA-THCA"	0.84	11.8204551131133	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3MY-01"	"TCGA-THCA"	0.57	12.0844628647684	2	"chr3:27453675-197812401"	170358727
"TCGA-ET-A40P-01"	"TCGA-THCA"	0.75	11.9097173546517	2	"chr3:2170634-89269548"	87098915
"TCGA-EL-A3ZO-01"	"TCGA-THCA"	0.7	12.1015967699758	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A4V0-01"	"TCGA-THCA"	0.45	12.1306194736189	2	"chr3:2170634-144621773"	142451140
"TCGA-EL-A3CZ-01"	"TCGA-THCA"	0.55	12.5778385241945	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A2MZ-01"	"TCGA-THCA"	0.49	11.9932014634021	3	"chr3:2170634-197812401"	195641768
"TCGA-E8-A432-01"	"TCGA-THCA"	0.58	12.4871495071356	4	"chr3:43456756-54587987"	11131232
"TCGA-DJ-A2PV-01"	"TCGA-THCA"	0.36	12.1761823041432	3	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A2Q0-01"	"TCGA-THCA"	0.59	13.0031074631363	3	"chr3:41693201-197812401"	156119201
"TCGA-EL-A3ZQ-01"	"TCGA-THCA"	0.61	12.478167491031	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A3O7-01"	"TCGA-THCA"	0.95	12.206348192303	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A4K0-01"	"TCGA-THCA"	0.66	11.6780874897064	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A2P4-01"	"TCGA-THCA"	0.84	12.5935747893086	2	"chr3:43828773-53788292"	9959520
"TCGA-FY-A40N-01"	"TCGA-THCA"	0.67	12.0450461741057	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A39P-01"	"TCGA-THCA"	0.75	12.4044292846528	2	"chr3:5304567-197812401"	192507835
"TCGA-ET-A25O-01"	"TCGA-THCA"	0.98	12.3725526191616	2	"chr3:2170634-197812401"	195641768
"TCGA-FY-A3I4-01"	"TCGA-THCA"	0.98	12.3198985203487	2	"chr3:2170634-197812401"	195641768
"TCGA-BJ-A0Z9-01"	"TCGA-THCA"	0.61	12.2357543306951	2	"chr3:7068407-197812401"	190743995
"TCGA-CE-A485-01"	"TCGA-THCA"	0.93	11.9865335610443	2	"chr3:2170634-197812401"	195641768
"TCGA-ET-A3BT-01"	"TCGA-THCA"	0.91	12.3801841579219	2	"chr3:2170634-197812401"	195641768
"TCGA-DJ-A3VA-01"	"TCGA-THCA"	NA	11.9593140058327	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A1YE-01"	"TCGA-THCA"	0.68	12.6416719995485	4	"chr3:46713488-54093848"	7380361
"TCGA-ET-A3BX-01"	"TCGA-THCA"	0.77	12.2949791505148	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3GW-01"	"TCGA-THCA"	0.85	12.1179920443428	2	"chr3:2170634-197812401"	195641768
"TCGA-KS-A4IB-01"	"TCGA-THCA"	0.99	12.5425189583766	2	"chr3:39977375-197812401"	157835027
"TCGA-E3-A3E3-01"	"TCGA-THCA"	0.8	12.3577686383959	2	"chr3:2170634-197812401"	195641768
"TCGA-EL-A3ZL-01"	"TCGA-THCA"	0.89	12.2133747146837	2	"chr3:45658140-55462280"	9804141
"TCGA-E8-A437-01"	"TCGA-THCA"	0.64	12.1852449594875	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A22P-01"	"TCGA-THCA"	0.41	12.1233212885658	2	"chr3:31494140-57964916"	26470777
"TCGA-EM-A2P0-01"	"TCGA-THCA"	0.64	11.9181689789701	2	"chr3:2170634-98688460"	96517827
"TCGA-BJ-A18Z-01"	"TCGA-THCA"	0.33	12.1384115107464	2	"chr3:2170634-132955479"	130784846
"TCGA-J8-A3NZ-01"	"TCGA-THCA"	0.78	12.1112251948257	2	"chr3:2170634-197812401"	195641768
"TCGA-EM-A2CS-01"	"TCGA-THCA"	NA	12.1019965933008	NA	NA	NA
"TCGA-EL-A3GX-01"	"TCGA-THCA"	NA	12.1418337753736	NA	"chr3:2170634-197812401"	195641768
"TCGA-E8-A433-01"	"TCGA-THCA"	NA	12.1683547404084	NA	"chr3:2170634-197812401"	195641768
