"tcga_id"	"cohort"	"purity"	"log2_bap1"	"low_expresser"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"	"altered_status"	"alteration_type"
"TCGA-HW-8322-01"	"TCGA-LGG"	0.82	13.0511343587926	FALSE	4	"chr3:41701516-53517875"	11816360	"unaltered"	"unaltered"
"TCGA-DU-6399-01"	"TCGA-LGG"	0.69	12.7847394660776	FALSE	4	"chr3:44374443-53646023"	9271581	"unaltered"	"unaltered"
"TCGA-TQ-A7RV-01"	"TCGA-LGG"	0.58	12.5905373338442	FALSE	2	"chr3:2170634-67489373"	65318740	"unaltered"	"unaltered"
"TCGA-E1-5304-01"	"TCGA-LGG"	0.93	12.0871400739772	TRUE	2	"chr3:51132869-58662304"	7529436	"unaltered"	"unaltered"
"TCGA-TM-A84M-01"	"TCGA-LGG"	0.98	12.8753363241689	FALSE	2	"chr3:44088669-54068020"	9979352	"unaltered"	"unaltered"
"TCGA-HT-8104-01"	"TCGA-LGG"	0.75	12.6189367908352	FALSE	2	"chr3:47375271-53289896"	5914626	"unaltered"	"unaltered"
"TCGA-HW-7489-01"	"TCGA-LGG"	0.51	13.3340079781816	FALSE	4	"chr3:2170634-90267926"	88097293	"unaltered"	"unaltered"
"TCGA-HT-7692-01"	"TCGA-LGG"	0.9	12.6116221648128	FALSE	2	"chr3:30484946-75889680"	45404735	"unaltered"	"unaltered"
"TCGA-E1-A7YW-01"	"TCGA-LGG"	0.57	12.1778185827867	TRUE	3	"chr3:2170634-84245670"	82075037	"unaltered"	"unaltered"
"TCGA-S9-A7QW-01"	"TCGA-LGG"	0.94	13.1295959938488	FALSE	2	"chr3:14414500-57402619"	42988120	"unaltered"	"unaltered"
"TCGA-DU-6407-01"	"TCGA-LGG"	0.8	12.6970204834028	FALSE	2	"chr3:2170634-62307741"	60137108	"unaltered"	"unaltered"
"TCGA-FG-6692-01"	"TCGA-LGG"	0.84	12.860619005885	FALSE	2	"chr3:46136273-52809083"	6672811	"unaltered"	"unaltered"
"TCGA-FG-5964-01"	"TCGA-LGG"	0.64	12.956579199543	FALSE	2	"chr3:2170634-74168032"	71997399	"unaltered"	"unaltered"
"TCGA-DB-A75K-01"	"TCGA-LGG"	0.84	13.3707583019739	FALSE	2	"chr3:43059765-53461309"	10401545	"unaltered"	"unaltered"
"TCGA-FG-A4MU-01"	"TCGA-LGG"	0.91	12.5313768859697	TRUE	2	"chr3:2170634-192302266"	190131633	"unaltered"	"unaltered"
"TCGA-QH-A6CU-01"	"TCGA-LGG"	0.72	12.9440751621485	FALSE	2	"chr3:45151964-52958843"	7806880	"unaltered"	"unaltered"
"TCGA-S9-A7R8-01"	"TCGA-LGG"	0.87	12.5754744614464	FALSE	2	"chr3:14496232-52776128"	38279897	"unaltered"	"unaltered"
"TCGA-HT-A61C-01"	"TCGA-LGG"	0.82	12.957115724512	FALSE	2	"chr3:41228076-54322726"	13094651	"unaltered"	"unaltered"
"TCGA-E1-A7YQ-01"	"TCGA-LGG"	0.59	12.1703292393976	TRUE	2	"chr3:2170634-64637144"	62466511	"unaltered"	"unaltered"
"TCGA-TQ-A7RI-01"	"TCGA-LGG"	0.76	12.9153661232245	FALSE	2	"chr3:42824999-53781695"	10956697	"unaltered"	"unaltered"
"TCGA-P5-A5F0-01"	"TCGA-LGG"	0.76	13.2378740840921	FALSE	2	"chr3:42325425-53835079"	11509655	"unaltered"	"unaltered"
"TCGA-FG-A87N-01"	"TCGA-LGG"	0.9	12.8637651846423	FALSE	2	"chr3:2170634-175319242"	173148609	"unaltered"	"unaltered"
"TCGA-E1-A7YL-01"	"TCGA-LGG"	0.53	12.4680519382835	TRUE	4	"chr3:46665832-53484593"	6818762	"unaltered"	"unaltered"
"TCGA-DU-5847-01"	"TCGA-LGG"	0.76	12.5255010991085	TRUE	2	"chr3:2170634-61080860"	58910227	"unaltered"	"unaltered"
"TCGA-HT-8111-01"	"TCGA-LGG"	0.43	12.0987489416344	TRUE	3	"chr3:2170634-54437331"	52266698	"unaltered"	"unaltered"
"TCGA-HT-8012-01"	"TCGA-LGG"	0.89	13.1871120167061	FALSE	2	"chr3:41768872-54101974"	12333103	"unaltered"	"unaltered"
"TCGA-S9-A7QY-01"	"TCGA-LGG"	0.69	12.8209011059269	FALSE	2	"chr3:46183902-52545164"	6361263	"unaltered"	"unaltered"
"TCGA-S9-A7IY-01"	"TCGA-LGG"	0.63	12.8069462522078	FALSE	4	"chr3:41061754-53183136"	12121383	"unaltered"	"unaltered"
"TCGA-QH-A6X4-01"	"TCGA-LGG"	0.84	13.2759866112681	FALSE	2	"chr3:21588805-197812401"	176223597	"unaltered"	"unaltered"
"TCGA-DH-A7UU-01"	"TCGA-LGG"	0.77	12.6833567115531	FALSE	4	"chr3:46141114-139753646"	93612533	"unaltered"	"unaltered"
"TCGA-TM-A84L-01"	"TCGA-LGG"	0.67	12.5323970311296	TRUE	2	"chr3:2170634-56981805"	54811172	"unaltered"	"unaltered"
"TCGA-S9-A6U0-01"	"TCGA-LGG"	0.9	12.7550920839523	FALSE	4	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-DU-A7T6-01"	"TCGA-LGG"	0.81	13.2580607247568	FALSE	6	"chr3:42636422-54610976"	11974555	"unaltered"	"unaltered"
"TCGA-DU-A6S8-01"	"TCGA-LGG"	0.76	12.9393004840611	FALSE	3	"chr3:2170634-115400210"	113229577	"unaltered"	"unaltered"
"TCGA-IK-8125-01"	"TCGA-LGG"	0.81	12.9543130679923	FALSE	2	"chr3:45349356-53522631"	8173276	"unaltered"	"unaltered"
"TCGA-P5-A735-01"	"TCGA-LGG"	0.86	12.8797407131349	FALSE	2	"chr3:2170634-187141063"	184970430	"unaltered"	"unaltered"
"TCGA-HT-A74K-01"	"TCGA-LGG"	0.65	12.9470260874041	FALSE	4	"chr3:43650272-53238298"	9588027	"unaltered"	"unaltered"
"TCGA-S9-A7IX-01"	"TCGA-LGG"	0.63	12.9187530387425	FALSE	2	"chr3:35070195-65468697"	30398503	"unaltered"	"unaltered"
"TCGA-S9-A7R7-01"	"TCGA-LGG"	0.45	12.5604426253533	FALSE	4	"chr3:14103864-95873478"	81769615	"unaltered"	"unaltered"
"TCGA-HT-7479-01"	"TCGA-LGG"	0.53	12.0982103574621	TRUE	2	"chr3:35930179-53480791"	17550613	"unaltered"	"unaltered"
"TCGA-DU-7014-01"	"TCGA-LGG"	0.77	12.5468515009473	TRUE	2	"chr3:39634659-62468607"	22833949	"unaltered"	"unaltered"
"TCGA-P5-A736-01"	"TCGA-LGG"	0.34	12.6825698012882	FALSE	4	"chr3:2170634-144027509"	141856876	"unaltered"	"unaltered"
"TCGA-FG-A6J3-01"	"TCGA-LGG"	0.68	13.2135960455726	FALSE	4	"chr3:46665832-54208014"	7542183	"unaltered"	"unaltered"
"TCGA-HT-7684-01"	"TCGA-LGG"	0.61	12.6042943602308	FALSE	2	"chr3:2170634-177201518"	175030885	"unaltered"	"unaltered"
"TCGA-S9-A6U8-01"	"TCGA-LGG"	0.58	12.3948440912665	TRUE	4	"chr3:2170634-109350145"	107179512	"unaltered"	"unaltered"
"TCGA-DU-8161-01"	"TCGA-LGG"	0.54	12.8154653085696	FALSE	2	"chr3:47157301-67278948"	20121648	"unaltered"	"unaltered"
"TCGA-DU-A6S2-01"	"TCGA-LGG"	0.54	13.1857580859959	FALSE	4	"chr3:42188995-53478523"	11289529	"unaltered"	"unaltered"
"TCGA-S9-A6TW-01"	"TCGA-LGG"	0.63	12.6531981091736	FALSE	2	"chr3:2170634-73571983"	71401350	"unaltered"	"unaltered"
"TCGA-HT-A619-01"	"TCGA-LGG"	0.9	12.8898330955448	FALSE	3	"chr3:44897360-53796740"	8899381	"unaltered"	"unaltered"
"TCGA-HT-7856-01"	"TCGA-LGG"	0.35	13.368050998707	FALSE	4	"chr3:2170634-61141148"	58970515	"unaltered"	"unaltered"
"TCGA-DU-7012-01"	"TCGA-LGG"	0.53	12.56514778172	FALSE	2	"chr3:2170634-76021858"	73851225	"unaltered"	"unaltered"
"TCGA-FG-A70Y-01"	"TCGA-LGG"	0.65	12.4625047239887	TRUE	2	"chr3:17035776-197812401"	180776626	"unaltered"	"unaltered"
"TCGA-FG-7637-01"	"TCGA-LGG"	NA	12.7849187652792	FALSE	NA	"chr3:3868614-62128022"	58259409	NA	NA
"TCGA-DH-A66F-01"	"TCGA-LGG"	0.93	12.9319514508789	FALSE	2	"chr3:42980902-53371619"	10390718	"unaltered"	"unaltered"
"TCGA-TQ-A7RO-01"	"TCGA-LGG"	0.73	13.3128864808474	FALSE	4	"chr3:42217505-53609823"	11392319	"unaltered"	"unaltered"
"TCGA-P5-A733-01"	"TCGA-LGG"	0.64	12.7675380823273	FALSE	4	"chr3:2170634-70679077"	68508444	"unaltered"	"unaltered"
"TCGA-DU-A7TB-01"	"TCGA-LGG"	0.68	12.857214264917	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-P5-A5EV-01"	"TCGA-LGG"	0.82	13.1412998084831	FALSE	2	"chr3:32454964-68527990"	36073027	"unaltered"	"unaltered"
"TCGA-R8-A73M-01"	"TCGA-LGG"	1	13.2449369825642	FALSE	4	"chr3:44974088-53077053"	8102966	"unaltered"	"unaltered"
"TCGA-S9-A6TY-01"	"TCGA-LGG"	0.83	12.6737094080893	FALSE	2	"chr3:44634119-53040330"	8406212	"unaltered"	"unaltered"
"TCGA-DU-A7TD-01"	"TCGA-LGG"	0.81	12.8367470463306	FALSE	2	"chr3:35081584-67330224"	32248641	"unaltered"	"unaltered"
"TCGA-FG-6691-01"	"TCGA-LGG"	0.83	12.7262708202923	FALSE	2	"chr3:2170634-188978282"	186807649	"unaltered"	"unaltered"
"TCGA-HT-7601-01"	"TCGA-LGG"	0.65	12.7956961618924	FALSE	2	"chr3:31933829-68450000"	36516172	"unaltered"	"unaltered"
"TCGA-HT-8013-01"	"TCGA-LGG"	0.84	12.5545539482931	TRUE	2	"chr3:2170634-185350117"	183179484	"unaltered"	"unaltered"
"TCGA-DU-A7TA-01"	"TCGA-LGG"	0.75	10.9018776313807	TRUE	1	"chr3:42511770-54166429"	11654660	"altered"	"copynumber"
"TCGA-HT-A61A-01"	"TCGA-LGG"	NA	13.4026515778864	FALSE	NA	NA	NA	NA	NA
"TCGA-DU-5870-01"	"TCGA-LGG"	NA	13.1227636370764	FALSE	2	"chr3:29887177-197812401"	167925225	"unaltered"	"unaltered"
"TCGA-DU-7018-01"	"TCGA-LGG"	0.87	12.8656254535013	FALSE	4	"chr3:2170634-76205941"	74035308	"unaltered"	"unaltered"
"TCGA-HT-8107-01"	"TCGA-LGG"	0.31	13.5974587292008	FALSE	2	"chr3:2170634-157177675"	155007042	"unaltered"	"unaltered"
"TCGA-HT-7860-01"	"TCGA-LGG"	0.73	12.4631907671958	TRUE	2	"chr3:26753272-197812401"	171059130	"unaltered"	"unaltered"
"TCGA-FG-A4MY-01"	"TCGA-LGG"	0.94	12.5512480513209	TRUE	4	"chr3:40319581-112856373"	72536793	"unaltered"	"unaltered"
"TCGA-HT-7467-01"	"TCGA-LGG"	0.22	13.003539079219	FALSE	4	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-FG-8185-01"	"TCGA-LGG"	0.76	12.3339715587943	TRUE	4	"chr3:46637708-59230961"	12593254	"unaltered"	"unaltered"
"TCGA-TM-A84H-01"	"TCGA-LGG"	0.73	11.8366692768079	TRUE	1	"chr3:39261026-74352542"	35091517	"altered"	"copynumber"
"TCGA-DB-A4XB-01"	"TCGA-LGG"	0.91	12.7192689269085	FALSE	2	"chr3:2170634-67011481"	64840848	"unaltered"	"unaltered"
"TCGA-P5-A77W-01"	"TCGA-LGG"	0.68	12.2639899940203	TRUE	3	"chr3:2170634-84349082"	82178449	"unaltered"	"unaltered"
"TCGA-HT-7481-01"	"TCGA-LGG"	0.58	12.9789179137271	FALSE	2	"chr3:44092656-53883318"	9790663	"unaltered"	"unaltered"
"TCGA-HT-8109-01"	"TCGA-LGG"	0.66	12.7935095940832	FALSE	2	"chr3:41213395-54067912"	12854518	"unaltered"	"unaltered"
"TCGA-HT-7603-01"	"TCGA-LGG"	0.59	12.7289335411275	FALSE	2	"chr3:30151286-90164751"	60013466	"unaltered"	"unaltered"
"TCGA-HT-8015-01"	"TCGA-LGG"	0.32	13.2132239143616	FALSE	2	"chr3:2170634-141455579"	139284946	"unaltered"	"unaltered"
"TCGA-TM-A84S-01"	"TCGA-LGG"	0.8	12.8247551471776	FALSE	2	"chr3:41598377-53279022"	11680646	"unaltered"	"unaltered"
"TCGA-HW-8320-01"	"TCGA-LGG"	0.31	12.5985055386318	FALSE	4	"chr3:34281851-108502264"	74220414	"unaltered"	"unaltered"
"TCGA-DU-7013-01"	"TCGA-LGG"	0.97	12.7172925589879	FALSE	2	"chr3:42334752-84742700"	42407949	"unaltered"	"unaltered"
"TCGA-HT-7602-01"	"TCGA-LGG"	0.47	12.4198272107076	TRUE	2	"chr3:2170634-61141148"	58970515	"unaltered"	"unaltered"
"TCGA-HT-8105-01"	"TCGA-LGG"	0.73	12.7689496506654	FALSE	4	"chr3:39934863-53374460"	13439598	"unaltered"	"unaltered"
"TCGA-CS-6668-01"	"TCGA-LGG"	0.98	13.7592901564134	FALSE	3	"chr3:42361817-53885268"	11523452	"unaltered"	"unaltered"
"TCGA-DB-5278-01"	"TCGA-LGG"	0.78	13.1170560071859	FALSE	2	"chr3:42473356-54220102"	11746747	"unaltered"	"unaltered"
"TCGA-DB-A4XA-01"	"TCGA-LGG"	0.77	13.0445343144113	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-TM-A7C3-01"	"TCGA-LGG"	0.88	12.2525846229362	TRUE	2	"chr3:46680029-53403876"	6723848	"unaltered"	"unaltered"
"TCGA-E1-A7YJ-01"	"TCGA-LGG"	0.78	11.8575278921481	TRUE	1	"chr3:25933418-86420371"	60486954	"altered"	"copynumber"
"TCGA-FG-8189-01"	"TCGA-LGG"	NA	13.8159678016357	FALSE	NA	"chr3:11884136-197812401"	185928266	NA	NA
"TCGA-DU-6393-01"	"TCGA-LGG"	0.96	13.2112272481494	FALSE	2	"chr3:41583062-53435288"	11852227	"unaltered"	"unaltered"
"TCGA-HW-A5KM-01"	"TCGA-LGG"	0.77	12.5994262580635	FALSE	2	"chr3:2170634-82706841"	80536208	"unaltered"	"unaltered"
"TCGA-S9-A6TV-01"	"TCGA-LGG"	0.86	12.895089289532	FALSE	2	"chr3:2170634-94015345"	91844712	"unaltered"	"unaltered"
"TCGA-S9-A6WQ-01"	"TCGA-LGG"	0.47	12.8768280681574	FALSE	4	"chr3:24313024-197812401"	173499378	"unaltered"	"unaltered"
"TCGA-HT-A5RB-01"	"TCGA-LGG"	0.84	12.8424945060426	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-HT-8010-01"	"TCGA-LGG"	0.43	13.2863182261961	FALSE	4	"chr3:2170634-62681587"	60510954	"unaltered"	"unaltered"
"TCGA-DU-8165-01"	"TCGA-LGG"	0.57	12.6327716399303	FALSE	6	"chr3:32406384-91462299"	59055916	"unaltered"	"unaltered"
"TCGA-P5-A5EY-01"	"TCGA-LGG"	0.4	13.2952097411671	FALSE	2	"chr3:2170634-89314548"	87143915	"unaltered"	"unaltered"
"TCGA-DB-A64V-01"	"TCGA-LGG"	0.54	12.5793961501491	FALSE	2	"chr3:44568966-53041414"	8472449	"unaltered"	"unaltered"
"TCGA-RY-A845-01"	"TCGA-LGG"	0.83	12.8551374724285	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-DU-A6S3-01"	"TCGA-LGG"	0.79	13.4209702227085	FALSE	2	"chr3:45885077-52613154"	6728078	"unaltered"	"unaltered"
"TCGA-S9-A6U9-01"	"TCGA-LGG"	0.73	12.3099810157893	TRUE	2	"chr3:41106066-197812401"	156706336	"unaltered"	"unaltered"
"TCGA-TM-A84R-01"	"TCGA-LGG"	0.35	13.3480450678815	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-HT-7475-01"	"TCGA-LGG"	0.84	13.1590547805584	FALSE	2	"chr3:2170634-73922145"	71751512	"unaltered"	"unaltered"
"TCGA-TQ-A7RS-01"	"TCGA-LGG"	0.83	12.9341261646989	FALSE	4	"chr3:41697501-53615581"	11918081	"unaltered"	"unaltered"
"TCGA-P5-A731-01"	"TCGA-LGG"	0.84	12.7873182410583	FALSE	2	"chr3:2170634-135319870"	133149237	"unaltered"	"unaltered"
"TCGA-S9-A6TS-01"	"TCGA-LGG"	0.81	12.8792141782871	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-HT-7471-01"	"TCGA-LGG"	0.93	12.9596303513381	FALSE	2	"chr3:48784779-53243918"	4459140	"unaltered"	"unaltered"
"TCGA-DB-A4XC-01"	"TCGA-LGG"	0.67	12.7141576382274	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-HW-7487-01"	"TCGA-LGG"	0.56	13.0675953003961	FALSE	4	"chr3:6357675-197812401"	191454727	"unaltered"	"unaltered"
"TCGA-E1-A7YI-01"	"TCGA-LGG"	0.92	12.673265588157	FALSE	2	"chr3:35947491-53484593"	17537103	"unaltered"	"unaltered"
"TCGA-S9-A7QX-01"	"TCGA-LGG"	0.72	12.9066087816085	FALSE	4	"chr3:19964543-65400428"	45435886	"unaltered"	"unaltered"
"TCGA-QH-A6XA-01"	"TCGA-LGG"	0.38	12.5388990586298	TRUE	4	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-CS-4944-01"	"TCGA-LGG"	0.74	12.3844065997356	TRUE	2	"chr3:12624160-197812401"	185188242	"unaltered"	"unaltered"
"TCGA-P5-A72W-01"	"TCGA-LGG"	0.81	12.7826124154093	FALSE	4	"chr3:46289371-53416306"	7126936	"unaltered"	"unaltered"
"TCGA-HT-A5R5-01"	"TCGA-LGG"	0.17	12.9308075321219	FALSE	4	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-FG-A710-01"	"TCGA-LGG"	0.83	13.0142639911536	FALSE	2	"chr3:42355480-53498728"	11143249	"unaltered"	"unaltered"
"TCGA-DU-A7TC-01"	"TCGA-LGG"	0.64	13.4475115292062	FALSE	4	"chr3:2170634-74108295"	71937662	"unaltered"	"unaltered"
"TCGA-S9-A6U5-01"	"TCGA-LGG"	0.84	12.9529879816167	FALSE	2	"chr3:43443177-63891951"	20448775	"unaltered"	"unaltered"
"TCGA-DU-6395-01"	"TCGA-LGG"	0.88	12.9219637447997	FALSE	2	"chr3:15026543-63334638"	48308096	"unaltered"	"unaltered"
"TCGA-TM-A7C5-01"	"TCGA-LGG"	0.89	12.6176494165577	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-DB-5279-01"	"TCGA-LGG"	0.83	13.029910957575	FALSE	4	"chr3:2170634-73345460"	71174827	"unaltered"	"unaltered"
"TCGA-TM-A84C-01"	"TCGA-LGG"	0.66	12.587811960949	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-DH-A7US-01"	"TCGA-LGG"	0.74	13.0426261856036	FALSE	2	"chr3:46086270-52762982"	6676713	"unaltered"	"unaltered"
"TCGA-HT-7884-01"	"TCGA-LGG"	0.59	12.5906642187191	FALSE	4	"chr3:2170634-95305063"	93134430	"unaltered"	"unaltered"
"TCGA-E1-5302-01"	"TCGA-LGG"	0.85	12.8391516310822	FALSE	2	"chr3:50450987-65072064"	14621078	"unaltered"	"unaltered"
"TCGA-DB-A64Q-01"	"TCGA-LGG"	0.82	13.0821393991656	FALSE	4	"chr3:42174077-53451763"	11277687	"unaltered"	"unaltered"
"TCGA-DB-A75P-01"	"TCGA-LGG"	0.7	13.1966242197605	FALSE	4	"chr3:2170634-126460649"	124290016	"unaltered"	"unaltered"
"TCGA-DU-6405-01"	"TCGA-LGG"	0.87	12.6223524392277	FALSE	2	"chr3:35560835-62681587"	27120753	"unaltered"	"unaltered"
"TCGA-E1-A7Z4-01"	"TCGA-LGG"	0.72	12.6684835535637	FALSE	4	"chr3:2170634-195268144"	193097511	"unaltered"	"unaltered"
"TCGA-DB-5276-01"	"TCGA-LGG"	0.36	12.4441287881277	TRUE	2	"chr3:2170634-108257563"	106086930	"unaltered"	"unaltered"
"TCGA-HT-8558-01"	"TCGA-LGG"	NA	13.3147388351851	FALSE	NA	"chr3:2170634-197812401"	195641768	NA	NA
"TCGA-HT-8110-01"	"TCGA-LGG"	0.57	13.0039183177155	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-QH-A65V-01"	"TCGA-LGG"	0.72	12.7541242554977	FALSE	2	"chr3:41585097-53422497"	11837401	"unaltered"	"unaltered"
"TCGA-S9-A6TZ-01"	"TCGA-LGG"	0.72	12.5598768734556	TRUE	4	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-HW-8319-01"	"TCGA-LGG"	0.81	12.8188456543076	FALSE	2	"chr3:2170634-150114340"	147943707	"unaltered"	"unaltered"
"TCGA-S9-A89V-01"	"TCGA-LGG"	0.34	11.792578182505	TRUE	2	"chr3:28827706-86517253"	57689548	"unaltered"	"unaltered"
"TCGA-QH-A65Z-01"	"TCGA-LGG"	0.9	13.0442425590986	FALSE	2	"chr3:42177402-53240672"	11063271	"unaltered"	"unaltered"
"TCGA-DU-7306-01"	"TCGA-LGG"	0.85	12.7018291612805	FALSE	2	"chr3:40407860-68835449"	28427590	"unaltered"	"unaltered"
"TCGA-CS-5390-01"	"TCGA-LGG"	0.86	12.9479372768796	FALSE	2	"chr3:52331245-197812401"	145481157	"unaltered"	"unaltered"
"TCGA-S9-A6WL-01"	"TCGA-LGG"	0.73	12.7769620340558	FALSE	2	"chr3:2813392-73474345"	70660954	"unaltered"	"unaltered"
"TCGA-DH-5143-01"	"TCGA-LGG"	0.29	12.9413418165095	FALSE	4	"chr3:44197109-197812401"	153615293	"unaltered"	"unaltered"
"TCGA-FG-6688-01"	"TCGA-LGG"	0.38	12.5132575797488	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-S9-A6UB-01"	"TCGA-LGG"	0.89	13.1730348393802	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-S9-A6WM-01"	"TCGA-LGG"	0.88	13.2350586091031	FALSE	2	"chr3:46680029-53531601"	6851573	"unaltered"	"unaltered"
"TCGA-KL-8337-01"	"TCGA-KICH"	0.94	13.6616998867667	FALSE	2	"chr3:30495449-61094031"	30598583	"unaltered"	"unaltered"
"TCGA-KM-8441-01"	"TCGA-KICH"	0.59	12.760883697463	FALSE	2	"chr3:30151286-197812401"	167661116	"unaltered"	"unaltered"
"TCGA-KO-8414-01"	"TCGA-KICH"	0.91	12.6935132657643	FALSE	1	"chr3:2170634-86762126"	84591493	"altered"	"copynumber"
"TCGA-KN-8432-01"	"TCGA-KICH"	0.89	12.0533712795584	TRUE	1	"chr3:2170634-81809936"	79639303	"altered"	"copynumber"
"TCGA-KL-8331-01"	"TCGA-KICH"	0.94	13.4962947083754	FALSE	2	"chr3:37396948-61081314"	23684367	"unaltered"	"unaltered"
"TCGA-KL-8336-01"	"TCGA-KICH"	0.85	12.7179224519915	FALSE	2	"chr3:42215837-73800575"	31584739	"unaltered"	"unaltered"
"TCGA-KN-8418-01"	"TCGA-KICH"	0.93	13.1780741392251	FALSE	2	"chr3:46969820-56981805"	10011986	"unaltered"	"unaltered"
"TCGA-KO-8410-01"	"TCGA-KICH"	0.77	11.5550204088623	TRUE	1	"chr3:48677880-58112717"	9434838	"altered"	"copynumber"
"TCGA-KL-8327-01"	"TCGA-KICH"	0.84	13.0131083176517	FALSE	3	"chr3:18857009-54303505"	35446497	"unaltered"	"unaltered"
"TCGA-KL-8333-01"	"TCGA-KICH"	0.41	11.6433037605843	TRUE	1	"chr3:10491668-54264023"	43772356	"altered"	"copynumber"
"TCGA-KL-8326-01"	"TCGA-KICH"	0.82	13.9089411295362	FALSE	2	"chr3:43311000-52967701"	9656702	"unaltered"	"unaltered"
"TCGA-KN-8431-01"	"TCGA-KICH"	0.85	13.3145953907255	FALSE	2	"chr3:46907698-53646023"	6738326	"unaltered"	"unaltered"
"TCGA-KL-8324-01"	"TCGA-KICH"	0.92	12.6440985270596	FALSE	1	"chr3:34546376-74004617"	39458242	"altered"	"copynumber"
"TCGA-KO-8409-01"	"TCGA-KICH"	0.9	12.2609856827117	TRUE	1	"chr3:38897160-81197912"	42300753	"altered"	"copynumber"
"TCGA-KO-8417-01"	"TCGA-KICH"	0.93	13.4978104785726	FALSE	2	"chr3:2170634-94904902"	92734269	"unaltered"	"unaltered"
"TCGA-KO-8416-01"	"TCGA-KICH"	0.91	13.3989884451612	FALSE	2	"chr3:43686420-97662562"	53976143	"unaltered"	"unaltered"
"TCGA-KL-8330-01"	"TCGA-KICH"	0.97	13.5192643877504	FALSE	1	"chr3:47034288-66352931"	19318644	"altered"	"copynumber"
"TCGA-KO-8404-01"	"TCGA-KICH"	0.71	13.4627435002032	FALSE	2	"chr3:31700434-57350466"	25650033	"unaltered"	"unaltered"
"TCGA-KO-8407-01"	"TCGA-KICH"	0.85	13.2176504017455	FALSE	2	"chr3:47092902-59525960"	12433059	"unaltered"	"unaltered"
"TCGA-KN-8423-01"	"TCGA-KICH"	0.86	12.315226154417	TRUE	1	"chr3:2170634-197812401"	195641768	"altered"	"copynumber"
"TCGA-KM-8438-01"	"TCGA-KICH"	0.72	13.2197723357126	FALSE	3	"chr3:46984645-54211046"	7226402	"unaltered"	"unaltered"
"TCGA-KO-8413-01"	"TCGA-KICH"	0.81	12.5818566958529	FALSE	1	"chr3:2170634-101350157"	99179524	"altered"	"copynumber"
"TCGA-KM-8443-01"	"TCGA-KICH"	0.88	13.4138973536118	FALSE	4	"chr3:47014363-56981805"	9967443	"unaltered"	"unaltered"
"TCGA-KN-8421-01"	"TCGA-KICH"	0.96	13.0452640354029	FALSE	1	"chr3:42515694-53163575"	10647882	"altered"	"copynumber"
"TCGA-KL-8340-01"	"TCGA-KICH"	0.81	13.2929614676115	FALSE	2	"chr3:37947245-53130787"	15183543	"unaltered"	"unaltered"
"TCGA-KN-8429-01"	"TCGA-KICH"	0.87	12.9033328938911	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-KL-8338-01"	"TCGA-KICH"	0.82	13.4006618208403	FALSE	2	"chr3:2170634-59699028"	57528395	"unaltered"	"unaltered"
"TCGA-KL-8332-01"	"TCGA-KICH"	0.76	13.0204153043337	FALSE	2	"chr3:2170634-59626625"	57455992	"unaltered"	"unaltered"
"TCGA-KM-8442-01"	"TCGA-KICH"	0.94	13.0668021024177	FALSE	2	"chr3:47121171-70992871"	23871701	"unaltered"	"unaltered"
"TCGA-KL-8328-01"	"TCGA-KICH"	0.94	13.4251656805418	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-KL-8345-01"	"TCGA-KICH"	0.89	12.8842663699637	FALSE	2	"chr3:30109625-54019954"	23910330	"unaltered"	"unaltered"
"TCGA-KN-8428-01"	"TCGA-KICH"	0.78	12.9128492173274	FALSE	4	"chr3:25564969-69926973"	44362005	"unaltered"	"unaltered"
"TCGA-KN-8422-01"	"TCGA-KICH"	0.7	NA	FALSE	4	"chr3:45007822-53371619"	8363798	"unaltered"	"unaltered"
