ensembl_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	description
ENSG00000182405	120.5374748	0.235563667	0.09482125	0.005045671	0.026671734	PGBD4	piggyBac transposable element derived 4
ENSG00000182504	269.6210775	-0.569740175	0.099971129	2.76E-10	2.49E-08	CEP97	centrosomal protein 97
ENSG00000182552	330.6954989	0.287768696	0.073259611	3.75E-05	0.000562159	RWDD4	RWD domain containing 4
ENSG00000182557	60.18121919	0.716330469	0.243680128	9.83E-05	0.001216045	SPNS3	sphingolipid transporter 3 (putative)
ENSG00000182568	739.711601	-0.659451492	0.190915577	2.70E-05	0.000435644	SATB1	SATB homeobox 1
ENSG00000182600	1080.099771	0.841851936	0.24777379	7.48E-05	0.000981064	SNORC	secondary ossification center associated regulator of chondrocyte maturation
ENSG00000182628	1081.540721	-0.415063375	0.092865935	1.01E-06	2.76E-05	SKA2	spindle and kinetochore associated complex subunit 2
ENSG00000182670	5271.23311	0.280410372	0.080143759	0.000310441	0.003023313	TTC3	tetratricopeptide repeat domain 3
ENSG00000182704	10037.57205	-0.700834171	0.215459469	2.56E-05	0.000415629	TSKU	"tsukushi, small leucine rich proteoglycan"
ENSG00000182759	119.8225207	0.460333994	0.615572774	0.010919218	0.047086887	MAFA	MAF bZIP transcription factor A
ENSG00000182771	279.7186903	0.765517267	0.362263464	0.001535995	0.01070485	GRID1	glutamate ionotropic receptor delta type subunit 1
ENSG00000182795	400.3527132	0.639249149	0.45452789	0.002228685	0.014265496	C1orf116	chromosome 1 open reading frame 116
ENSG00000182870	229.3284264	0.919751008	0.395694713	0.002235593	0.014304371	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9
ENSG00000182903	485.0501707	0.372285258	0.092416161	1.45E-05	0.000263391	ZNF721	zinc finger protein 721
ENSG00000182919	2682.438765	0.419942647	0.118643735	9.60E-05	0.001194515	C11orf54	chromosome 11 open reading frame 54
ENSG00000182952	1906.665047	-0.208859168	0.074595219	0.00204704	0.013317205	HMGN4	high mobility group nucleosomal binding domain 4
ENSG00000182968	289.7480256	5.887909171	0.759547567	1.27E-19	1.96E-16	SOX1	SRY-box transcription factor 1
ENSG00000182985	3885.901199	0.351742003	0.170362564	0.004567265	0.024673161	CADM1	cell adhesion molecule 1
ENSG00000182993	116.3112934	0.307893034	0.120871979	0.003216718	0.018826013	C12orf60	chromosome 12 open reading frame 60
ENSG00000183011	1769.911814	0.296417938	0.131853636	0.00802693	0.032912508	NAA38	"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
ENSG00000183018	766.9709954	1.109223677	0.198023926	1.99E-10	2.10E-08	SPNS2	sphingolipid transporter 2
ENSG00000183020	4027.380686	0.238870156	0.056665391	1.34E-05	0.000246496	AP2A2	adaptor related protein complex 2 subunit alpha 2
ENSG00000183032	18.82072441	-1.023838868	0.305343838	4.94E-06	0.000106639	SLC25A21	solute carrier family 25 member 21
ENSG00000183060	378.4227166	-0.532747041	0.103963727	5.11E-08	2.26E-06	LYSMD4	LysM domain containing 4
ENSG00000183092	140.230326	1.172753147	0.29793939	1.59E-05	0.000282828	BEGAIN	brain enriched guanylate kinase associated
ENSG00000183111	891.6657937	-0.550539281	0.213319109	0.000687336	0.005710937	ARHGEF37	Rho guanine nucleotide exchange factor 37
ENSG00000183114	37.66719851	0.685281109	0.324286455	0.00306602	0.01833617	FAM43B	family with sequence similarity 43 member B
ENSG00000183137	352.9607146	-0.331123796	0.096492822	0.000140269	0.001616046	CEP57L1	centrosomal protein 57 like 1
ENSG00000183145	28.16727701	-0.714276768	0.425319348	0.00139984	0.010010364	RIPPLY3	ripply transcriptional repressor 3
ENSG00000183160	369.3010696	0.586929414	0.277584808	0.00309182	0.018439615	TMEM119	transmembrane protein 119
ENSG00000183172	2200.297161	-0.227702267	0.098465807	0.011457423	0.049150925	SMDT1	single-pass membrane protein with aspartate rich tail 1
ENSG00000183185	30.39470625	-1.698967768	0.850899478	0.000164424	0.001836377	GABRR3	gamma-aminobutyric acid type A receptor subunit rho3
ENSG00000183186	86.22495452	0.564230508	0.227838521	0.000780846	0.006353298	C2CD4C	C2 calcium dependent domain containing 4C
ENSG00000183230	87.21917462	-0.728126875	0.406928623	0.001590361	0.010987444	CTNNA3	catenin alpha 3
ENSG00000183258	4241.249841	0.205060003	0.082014601	0.007170341	0.034851446	DDX41	DEAD-box helicase 41
ENSG00000183317	87.87491133	0.883912662	0.40287925	0.001661856	0.011366289	EPHA10	EPH receptor A10
ENSG00000183323	1116.318002	0.232366193	0.092631305	0.005873711	0.029931929	CCDC125	coiled-coil domain containing 125
ENSG00000183386	809.279629	-0.401240754	0.120894632	0.000197319	0.002112766	FHL3	four and a half LIM domains 3
ENSG00000183421	1013.640056	-0.336150806	0.149884762	0.00624591	0.031382147	RIPK4	receptor interacting serine/threonine kinase 4
ENSG00000183434	39.39283543	-0.052274342	0.24368224	0.000442286	0.004034863	TFDP3	transcription factor Dp family member 3
ENSG00000183439	35.63228898	0.612696068	0.291936634	0.002275215	0.01451646	TRIM61	tripartite motif containing 61
ENSG00000183454	207.0480801	2.181450653	0.399528902	9.46E-10	7.03E-08	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
ENSG00000183474	133.3073136	0.462983684	0.106287503	3.72E-06	8.28E-05	GTF2H2C	GTF2H2 family member C
ENSG00000183513	1146.779339	0.191460827	0.065873963	0.002675302	0.016504271	COA5	cytochrome c oxidase assembly factor 5
ENSG00000183549	2825.004147	-0.576842269	0.279102603	0.000824137	0.006619732	ACSM5	acyl-CoA synthetase medium chain family member 5
ENSG00000183605	1601.954788	0.323959083	0.093640872	0.000219377	0.002301428	SFXN4	sideroflexin 4
ENSG00000183628	16.74289306	1.228718143	0.439308851	8.37E-05	0.001069632	DGCR6	DiGeorge syndrome critical region gene 6
ENSG00000183655	619.5076285	-0.35531818	0.110055799	0.000286957	0.002829947	KLHL25	kelch like family member 25
ENSG00000183665	547.0365287	-0.222574109	0.092155268	0.007478822	0.035790327	TRMT12	tRNA methyltransferase 12 homolog
ENSG00000183682	115.4207444	0.610130857	0.186832212	0.000191551	0.002066909	BMP8A	bone morphogenetic protein 8a
ENSG00000183690	48.80795056	-0.466194104	0.496047402	0.009614613	0.04323486	EFHC2	EF-hand domain containing 2
ENSG00000183723	1089.793549	0.342932683	0.130920258	0.00324074	0.019098589	CMTM4	CKLF like MARVEL transmembrane domain containing 4
ENSG00000183762	853.8903358	-0.42229528	0.157002871	0.001295262	0.009423532	KREMEN1	kringle containing transmembrane protein 1
ENSG00000183763	186.0717336	-0.584776013	0.140378734	1.56E-06	4.01E-05	TRAIP	TRAF interacting protein
ENSG00000183773	77.38921026	0.656264345	0.182128388	3.97E-05	0.000594177	AIFM3	apoptosis inducing factor mitochondria associated 3
ENSG00000183780	30.11433314	0.766302345	0.435949679	0.001265885	0.00926396	SLC35F3	solute carrier family 35 member F3
ENSG00000183783	21.83742818	0.839636937	0.598150395	0.001932758	0.012705392	KCTD8	potassium channel tetramerization domain containing 8
ENSG00000183785	11.0793074	0.585836752	0.194336072	0.00022677	0.002362582	TUBA8	tubulin alpha 8
ENSG00000183798	29.54587381	0.558212615	0.297866483	0.004442308	0.024167459	EMILIN3	elastin microfibril interfacer 3
ENSG00000183826	1028.958142	0.221912221	0.087080178	0.007298373	0.035138239	BTBD9	BTB domain containing 9
ENSG00000183828	1049.264533	0.33095106	0.154738916	0.009800362	0.043812731	NUDT14	nudix hydrolase 14
ENSG00000183831	12.73972106	0.753188636	0.259469665	0.00065295	0.005488647	ANKRD45	ankyrin repeat domain 45
ENSG00000183833	60.28779537	-0.546123449	0.268895447	0.002700041	0.01662679	CFAP91	cilia and flagella associated protein 91
ENSG00000183873	23.42006361	0.672421057	0.330986768	0.002110689	0.013653091	SCN5A	sodium voltage-gated channel alpha subunit 5
ENSG00000183878	319.6804188	-1.218503351	0.65150348	0.000209308	0.002218233	UTY	"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked"
ENSG00000183888	21.52462825	-1.562877902	0.899590884	0.000527347	0.00462855	SRARP	steroid receptor associated and regulated protein
ENSG00000183914	45.94585431	-0.782367062	0.24436779	0.00012601	0.001466947	DNAH2	dynein axonemal heavy chain 2
ENSG00000183943	613.5700171	0.492490691	0.160092045	0.000468278	0.004217152	PRKX	protein kinase cAMP-dependent X-linked catalytic subunit
ENSG00000183960	26.64352749	-1.397396682	0.465843718	4.02E-05	0.00057283	KCNH8	potassium voltage-gated channel subfamily H member 8
ENSG00000183971	527.1021858	-0.888694988	0.459363247	0.000732618	0.006289237	NPW	neuropeptide W
ENSG00000184083	498.3225067	0.355235859	0.100554539	8.81E-05	0.001116171	FAM120C	family with sequence similarity 120C
ENSG00000184144	16.32171398	0.708004509	0.298759958	0.001563513	0.010377533	CNTN2	contactin 2
ENSG00000184163	64.01856608	-0.574192904	0.269360241	0.00169251	0.011416992	C1QTNF12	C1q and TNF related 12
ENSG00000184203	1391.165566	-0.220066918	0.072986068	0.001426024	0.010137027	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
ENSG00000184216	6008.63463	0.266228227	0.11177638	0.006865714	0.03373604	IRAK1	interleukin 1 receptor associated kinase 1
ENSG00000184220	758.0037964	-0.586402774	0.078126351	4.93E-15	1.63E-12	CMSS1	cms1 ribosomal small subunit homolog
ENSG00000184221	17.49333908	2.337897009	0.447664571	3.19E-10	2.68E-08	OLIG1	oligodendrocyte transcription factor 1
ENSG00000184226	97.14134095	-1.083650453	0.334903564	2.23E-05	0.000373054	PCDH9	protocadherin 9
ENSG00000184260	44.57396231	-0.541163627	0.191642472	0.000497193	0.004424112	H2AC20	H2A clustered histone 20
ENSG00000184350	20.23760284	1.132315078	0.937300962	0.001379793	0.009890727	MRGPRE	MAS related GPR family member E
ENSG00000184378	81.23027943	-0.375123342	0.151781706	0.002134628	0.013785512	ACTRT3	actin related protein T3
ENSG00000184402	1350.074494	-0.284485121	0.111385668	0.002885112	0.015354206	SS18L1	SS18L1 subunit of BAF chromatin remodeling complex
ENSG00000184428	2695.313964	-0.40422634	0.136348727	0.000512472	0.004529652	TOP1MT	DNA topoisomerase I mitochondrial
ENSG00000184454	226.9439116	-0.528458875	0.348607529	0.004574989	0.02470929	NCMAP	non-compact myelin associated protein
ENSG00000184486	9.886898896	0.949354637	0.37092182	0.000507161	0.0044877	POU3F2	POU class 3 homeobox 2
ENSG00000184489	2416.303708	0.817743363	0.207863962	5.50E-06	0.000116935	PTP4A3	protein tyrosine phosphatase 4A3
ENSG00000184517	353.2178874	-0.279684271	0.119995599	0.004830382	0.025851345	ZFP1	ZFP1 zinc finger protein
ENSG00000184524	17.56361383	0.656568722	0.257010371	0.000602617	0.005126971	CEND1	cell cycle exit and neuronal differentiation 1
ENSG00000184575	3428.844269	0.263990455	0.097448889	0.002701792	0.016633278	XPOT	exportin for tRNA
ENSG00000184588	595.2681874	-0.583015123	0.207173193	0.000561094	0.004863906	PDE4B	phosphodiesterase 4B
ENSG00000184619	182.4233014	0.291210372	0.101904091	0.001824539	0.01222646	KRBA2	KRAB-A domain containing 2
ENSG00000184677	949.5143627	-0.192746583	0.074221303	0.005339517	0.027876636	ZBTB40	zinc finger and BTB domain containing 40
ENSG00000184702	4.565794168	0.591184272	0.258368122	0.0024435	0.015327932	SEPTIN5	septin 5
ENSG00000184719	536.4254421	-0.468466308	0.154548533	0.000188009	0.002038818	RNLS	"renalase, FAD dependent amine oxidase"
ENSG00000184752	1999.450092	0.221959481	0.07764226	0.002318604	0.014710801	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12
ENSG00000184785	174.8221074	-0.413678699	0.177789366	0.00333659	0.019335466	SMIM10	small integral membrane protein 10
ENSG00000184831	646.7066757	0.293927561	0.096102985	0.001013953	0.007772773	APOO	apolipoprotein O
ENSG00000184845	59.73755393	-0.975267032	0.526372994	0.000304442	0.002935097	DRD1	dopamine receptor D1
ENSG00000184863	1757.216704	0.162729802	0.065083839	0.009157357	0.041681806	RBM33	RNA binding motif protein 33
ENSG00000184887	1855.177072	0.442126113	0.114440607	3.38E-05	0.000521934	BTBD6	BTB domain containing 6
ENSG00000184897	2701.379476	-0.472666903	0.122456515	1.34E-05	0.000246496	H1-10	H1.10 linker histone
ENSG00000184900	3919.656797	0.26953978	0.078288571	0.000335281	0.003200662	SUMO3	small ubiquitin like modifier 3
ENSG00000184903	858.7228584	0.313717748	0.105933705	0.001823845	0.012225242	IMMP2L	inner mitochondrial membrane peptidase subunit 2
ENSG00000184916	956.8565901	0.738758781	0.146067806	4.24E-08	1.85E-06	JAG2	jagged canonical Notch ligand 2
ENSG00000184924	452.055716	0.326093329	0.115724733	0.002000951	0.013060109	PTRHD1	peptidyl-tRNA hydrolase domain containing 1
ENSG00000184983	3686.276096	0.245208403	0.089941529	0.00343862	0.01992028	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
ENSG00000184992	982.9149122	0.230750259	0.090850436	0.005861879	0.029886939	BRI3BP	BRI3 binding protein
ENSG00000185010	1254.979861	-0.618058733	0.178238171	2.37E-05	0.000390883	F8	coagulation factor VIII
ENSG00000185015	173.980272	-0.998922549	0.194247375	4.56E-10	3.82E-08	CA13	carbonic anhydrase 13
ENSG00000185022	1199.333006	-0.447179312	0.16312124	0.000911906	0.007147204	MAFF	MAF bZIP transcription factor F
ENSG00000185046	108.6008307	-0.426730644	0.399067201	0.008666414	0.039696995	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B
ENSG00000185049	1223.974917	0.259398179	0.066769045	5.61E-05	0.000788409	NELFA	negative elongation factor complex member A
ENSG00000185052	158.8459584	0.575806981	0.337674924	0.004061059	0.022667436	SLC24A3	solute carrier family 24 member 3
ENSG00000185055	9.663143662	0.288593182	0.127482873	0.007544866	0.042144587	EFCAB10	EF-hand calcium binding domain 10
ENSG00000185090	353.0261026	-0.554615366	0.186677963	0.00022274	0.002328517	MANEAL	mannosidase endo-alpha like
ENSG00000185101	387.6228287	0.887071666	0.261326688	1.29E-05	0.000238383	ANO9	anoctamin 9
ENSG00000185112	571.350695	-0.626237289	0.2032682	0.00013441	0.001561848	FAM43A	family with sequence similarity 43 member A
ENSG00000185189	3649.766185	-0.430873309	0.17781229	0.001175293	0.00872364	NRBP2	nuclear receptor binding protein 2
ENSG00000185198	4.062398464	-0.513321531	0.555996362	0.005547056	0.033668338	PRSS57	serine protease 57
ENSG00000185219	888.9584199	-0.287054178	0.081313371	0.000238534	0.00245073	ZNF445	zinc finger protein 445
ENSG00000185272	13.36982196	-1.568977044	0.460755318	5.57E-06	0.000118186	RBM11	RNA binding motif protein 11
ENSG00000185278	780.4230455	0.267338233	0.094846188	0.002623187	0.018151433	ZBTB37	zinc finger and BTB domain containing 37
ENSG00000185324	2912.483711	0.219346128	0.093753398	0.01105306	0.047928161	CDK10	cyclin dependent kinase 10
ENSG00000185404	694.253156	0.279495435	0.115393023	0.004714641	0.028217788	SP140L	SP140 nuclear body protein like
ENSG00000185414	1555.196915	0.295005643	0.055562403	9.35E-08	3.64E-06	MRPL30	mitochondrial ribosomal protein L30
ENSG00000185418	431.9608609	0.378118273	0.092343589	1.47E-05	0.000265613	TARS3	threonyl-tRNA synthetase 3
ENSG00000185436	379.925759	-0.995442228	0.220439557	4.96E-08	2.20E-06	IFNLR1	interferon lambda receptor 1
ENSG00000185442	1349.607054	0.584883076	0.177002192	0.000182444	0.001757588	FAM174B	family with sequence similarity 174 member B
ENSG00000185513	82.10032553	-0.343206191	0.148031824	0.003356586	0.01940838	L3MBTL1	L3MBTL histone methyl-lysine binding protein 1
ENSG00000185518	153.9364488	-1.341618873	0.378103292	2.32E-06	5.62E-05	SV2B	synaptic vesicle glycoprotein 2B
ENSG00000185519	59.97555915	1.275076091	0.367901524	2.20E-05	0.000369253	FAM131C	family with sequence similarity 131 member C
ENSG00000185561	554.5072326	0.569428821	0.164379154	5.07E-05	0.000812412	TLCD2	TLC domain containing 2
ENSG00000185567	1794.926446	1.312076962	0.361089352	1.34E-06	3.55E-05	AHNAK2	AHNAK nucleoprotein 2
ENSG00000185619	1133.165235	0.262906439	0.078433608	0.000367126	0.003452065	PCGF3	polycomb group ring finger 3
ENSG00000185634	103.3870688	-0.564710231	0.389850331	0.003812217	0.021586574	SHC4	SHC adaptor protein 4
ENSG00000185650	11695.97528	-0.243125949	0.098154775	0.005001229	0.026521756	ZFP36L1	ZFP36 ring finger protein like 1
ENSG00000185651	3551.219936	0.20261143	0.07099513	0.002649556	0.016387818	UBE2L3	ubiquitin conjugating enzyme E2 L3
ENSG00000185652	35.68555658	0.647004652	0.322038321	0.001443587	0.010231199	NTF3	neurotrophin 3
ENSG00000185664	81639.85826	-0.721660856	0.459818752	0.001226132	0.009027968	PMEL	premelanosome protein
ENSG00000185666	70.26719646	-0.482265755	0.23136314	0.005425468	0.027936395	SYN3	synapsin III
ENSG00000185716	494.0664771	-0.458787877	0.09551499	1.52E-07	5.57E-06	MOSMO	modulator of smoothened
ENSG00000185753	889.2629955	0.383324173	0.07092578	9.80E-09	5.39E-07	CXorf38	chromosome X open reading frame 38
ENSG00000185761	245.1644468	-0.812890541	0.262890469	1.11E-05	0.000208641	ADAMTSL5	ADAMTS like 5
ENSG00000185798	283.4828939	-0.235860712	0.058641878	2.60E-05	0.000420686	WDR53	WD repeat domain 53
ENSG00000185818	536.1813814	1.096778463	0.428256148	8.05E-05	0.001039013	NAT8L	N-acetyltransferase 8 like
ENSG00000185838	260.6054185	0.307813434	0.118494238	0.003138644	0.018640529	GNB1L	G protein subunit beta 1 like
ENSG00000185880	1403.004238	0.370193708	0.11756553	0.000234481	0.002128273	TRIM69	tripartite motif containing 69
ENSG00000185915	25.39963383	-1.563514826	0.540280538	9.98E-06	0.000191922	KLHL34	kelch like family member 34
ENSG00000185917	514.5194639	0.221022714	0.069723104	0.001011221	0.007759306	SETD4	SET domain containing 4
ENSG00000185942	76.12347859	-1.172606193	0.323474347	2.02E-07	7.14E-06	NKAIN3	sodium/potassium transporting ATPase interacting 3
ENSG00000185950	4567.898416	-0.325338655	0.162089278	0.009764335	0.04370561	IRS2	insulin receptor substrate 2
ENSG00000185989	917.2894295	0.483910698	0.155518001	0.000323118	0.003106694	RASA3	RAS p21 protein activator 3
ENSG00000186026	79.81427406	-0.613919895	0.126200744	1.52E-07	5.56E-06	ZNF284	zinc finger protein 284
ENSG00000186073	414.2655411	-0.265069353	0.105268689	0.002493269	0.015563074	CDIN1	CDAN1 interacting nuclease 1
ENSG00000186104	486.824987	-0.298496253	0.080519491	5.03E-05	0.000719241	CYP2R1	cytochrome P450 family 2 subfamily R member 1
ENSG00000186115	3759.585561	-0.839536957	0.386067482	0.001274298	0.009305213	CYP4F2	cytochrome P450 family 4 subfamily F member 2
ENSG00000186153	652.8227537	-0.271181199	0.105373275	0.004257465	0.026136207	WWOX	WW domain containing oxidoreductase
ENSG00000186197	80.39588512	-1.153530174	0.329651506	5.99E-06	0.000126298	EDARADD	EDAR associated death domain
ENSG00000186204	1323.508931	-0.508469848	0.267907553	0.003721133	0.021157845	CYP4F12	cytochrome P450 family 4 subfamily F member 12
ENSG00000186231	42.0812868	-0.483290549	0.209966757	0.002638537	0.016328127	KLHL32	kelch like family member 32
ENSG00000186281	76.9665909	-0.543102185	0.307570483	0.003717627	0.021146328	GPAT2	"glycerol-3-phosphate acyltransferase 2, mitochondrial"
